time (fs),deltaI
-102.4468058,-2.543211955
-102.5040068,-3.492960845
-102.5612078,-4.231654426
-102.6184087,-5.181403315
-102.6756097,-6.553262822
-102.7328107,-8.136177638
-102.7900116,-9.824620109
-102.8472126,-10.774369
-102.9044136,-11.40753492
-102.9616145,-12.14622851
-103.0188155,-12.83215826
-103.0760165,-12.93768591
-103.1332175,-12.5155753
-103.1904184,-11.46029875
-103.2476194,-10.24673073
-103.3048204,-9.138690355
-103.3620213,-7.819594675
-103.4192223,-6.078388378
-103.4764233,-4.073362944
-103.5336242,-2.595975782
-103.5908252,-1.69899072
-103.6480262,-1.118588621
-103.7052271,-0.960297139
-103.7624281,-0.74924183
-103.8196291,-0.907533312
-103.87683,-1.593463066
-103.934031,-2.437684301
-103.991232,-2.965322573
-104.048433,-2.859794918
-104.1056339,-2.64873961
-104.1628349,-2.173865165
-104.2200359,-2.06833751
-104.2772368,-1.487935411
-104.3344378,-0.485422694
-104.3916388,0.728145331
-104.4488397,1.466838912
-104.5060407,1.941713357
-104.5632417,2.62764311
-104.6204426,3.366336691
-104.6776436,4.368849408
-104.7348446,4.790960026
-104.7920455,4.685432371
-104.8492465,4.052266445
-104.9064475,3.419100518
-104.9636484,2.891462246
-105.0208494,1.730658048
-105.0780504,0.147743232
-105.1352514,-1.751754547
-105.1924523,-3.281905536
-105.2496533,-4.495473562
-105.3068543,-5.65627776
-105.3640552,-6.97537344
-105.4212562,-8.188941466
-105.4784572,-8.822107392
-105.5356581,-9.033162701
-105.5928591,-8.611052083
-105.6500601,-8.29446912
-105.707261,-8.030649984
-105.764462,-7.34472023
-105.821663,-6.236679859
-105.8788639,-5.234167142
-105.9360649,-4.759292698
-105.9932659,-4.70652887
-106.0504668,-5.075875661
-106.1076678,-5.28693097
-106.1648688,-5.65627776
-106.2220698,-6.236679859
-106.2792707,-7.291956403
-106.3364717,-7.977886157
-106.3936727,-8.241705293
-106.4508736,-8.083413811
-106.5080746,-7.766830848
-106.5652756,-7.766830848
-106.6224765,-7.503011712
-106.6796775,-7.028137267
-106.7368785,-5.761805414
-106.7940794,-4.601001216
-106.8512804,-3.545724672
-106.9084814,-2.437684301
-106.9656823,-1.224116275
-107.0228833,0.253270886
-107.0800843,1.783421875
-107.1372852,2.733170765
-107.1944862,3.155281382
-107.2516872,3.471864346
-107.3088882,3.735683482
-107.3660891,3.94673879
-107.4232901,3.419100518
-107.4804911,2.522115456
-107.537692,1.519602739
-107.594893,0.728145331
-107.652094,0.253270886
-107.7092949,-0.538186522
-107.7664959,-1.804518374
-107.8236969,-2.807031091
-107.8808978,-3.38743319
-107.9380988,-3.440197018
-107.9952998,-3.38743319
-108.0525007,-3.440197018
-108.1097017,-3.281905536
-108.1669027,-2.701503437
-108.2241036,-1.69899072
-108.2813046,-0.907533312
-108.3385056,-0.538186522
-108.3957066,-0.643714176
-108.4529075,-0.907533312
-108.5101085,-1.171352448
-108.5673095,-1.540699238
-108.6245104,-2.543211955
-108.6817114,-4.126126771
-108.7389124,-5.550750106
-108.7961133,-6.500498995
-108.8533143,-7.291956403
-108.9105153,-7.872358502
-108.9677162,-8.611052083
-109.0249172,-8.927635046
-109.0821182,-8.611052083
-109.1393191,-7.872358502
-109.1965201,-7.133664922
-109.2537211,-6.500498995
-109.310922,-5.65627776
-109.368123,-4.495473562
-109.425324,-3.070850227
-109.482525,-1.646226893
-109.5397259,-0.907533312
-109.5969269,-0.274367386
-109.6541279,0.517090022
-109.7113288,1.361311258
-109.7685298,1.836185702
-109.8257308,1.625130394
-109.8829317,1.044728294
-109.9401327,0.306034714
-109.9973337,-0.01054825
-110.0545346,-0.538186522
-110.1117356,-1.224116275
-110.1689366,-2.173865165
-110.2261375,-2.595975782
-110.2833385,-2.64873961
-110.3405395,-2.173865165
-110.3977405,-1.69899072
-110.4549414,-1.593463066
-110.5121424,-1.118588621
-110.5693434,-0.168839731
-110.6265443,0.886436813
-110.6837453,1.572366566
-110.7409463,1.730658048
-110.7981472,1.625130394
-110.8553482,1.414075085
-110.9125492,1.30854743
-110.9697501,0.622617677
-111.0269511,-0.696478003
-111.0841521,-2.121101338
-111.141353,-3.492960845
-111.198554,-4.495473562
-111.255755,-5.603513933
-111.3129559,-6.817081958
-111.3701569,-8.030649984
-111.4273579,-8.66381591
-111.4845589,-8.611052083
-111.5417598,-8.399996774
-111.5989608,-8.452760602
-111.6561618,-8.558288256
-111.7133627,-8.29446912
-111.7705637,-7.503011712
-111.8277647,-6.447735168
-111.8849656,-5.603513933
-111.9421666,-5.181403315
-111.9993676,-4.601001216
-112.0565685,-3.492960845
-112.1137695,-2.490448128
-112.1709705,-2.015573683
-112.2281714,-2.226628992
-112.2853724,-2.64873961
-112.3425734,-3.070850227
-112.3997743,-3.229141709
-112.4569753,-3.862307635
-112.5141763,-4.653765043
-112.5713773,-5.392458624
-112.6285782,-5.603513933
-112.6857792,-5.339694797
-112.7429802,-4.70652887
-112.8001811,-4.178890598
-112.8573821,-3.704016154
-112.9145831,-2.859794918
-112.971784,-1.487935411
-113.028985,-0.221603558
-113.086186,0.56985385
-113.1433869,0.991964467
-113.2005879,1.414075085
-113.2577889,1.88894953
-113.3149898,2.311060147
-113.3721908,2.100004838
-113.4293918,1.30854743
-113.4865927,0.411562368
-113.5437937,-0.485422694
-113.6009947,-1.487935411
-113.6581957,-2.64873961
-113.7153966,-4.073362944
-113.7725976,-5.65627776
-113.8297986,-6.342207514
-113.8869995,-6.869845786
-113.9442005,-7.186428749
-114.0014015,-7.661303194
-114.0586024,-7.714067021
-114.1158034,-7.555775539
-114.1730044,-6.658790477
-114.2302053,-5.867333069
-114.2874063,-5.497986278
-114.3446073,-5.28693097
-114.4018082,-4.812056525
-114.4590092,-4.020599117
-114.5162102,-3.545724672
-114.5734111,-3.651252326
-114.6306121,-4.126126771
-114.6878131,-4.812056525
-114.7450141,-5.234167142
-114.802215,-5.603513933
-114.859416,-6.394971341
-114.916617,-7.186428749
-114.9738179,-7.92512233
-115.0310189,-7.872358502
-115.0882199,-7.608539366
-115.1454208,-7.186428749
-115.2026218,-6.764318131
-115.2598228,-6.289443686
-115.3170237,-5.181403315
-115.3742247,-3.704016154
-115.4314257,-2.332156646
-115.4886266,-1.382407757
-115.5458276,-0.538186522
-115.6030286,0.517090022
-115.6602295,1.519602739
-115.7174305,2.363823974
-115.7746315,2.522115456
-115.8318325,2.363823974
-115.8890334,2.363823974
-115.9462344,2.522115456
-116.0034354,2.469351629
-116.0606363,1.730658048
-116.1178373,0.56985385
-116.1750383,-0.485422694
-116.2322392,-1.013060966
-116.2894402,-1.382407757
-116.3466412,-1.804518374
-116.4038421,-2.332156646
-116.4610431,-2.595975782
-116.5182441,-2.226628992
-116.575445,-1.646226893
-116.632646,-1.224116275
-116.689847,-1.382407757
-116.747048,-1.540699238
-116.8042489,-1.224116275
-116.8614499,-0.802005658
-116.9186509,-0.854769485
-116.9758518,-1.540699238
-117.0330528,-2.437684301
-117.0902538,-3.38743319
-117.1474547,-3.862307635
-117.2046557,-4.653765043
-117.2618567,-5.814569242
-117.3190576,-6.922609613
-117.3762586,-7.555775539
-117.4334596,-7.819594675
-117.4906605,-7.819594675
-117.5478615,-8.136177638
-117.6050625,-8.505524429
-117.6622634,-8.505524429
-117.7194644,-7.92512233
-117.7766654,-7.291956403
-117.8338664,-6.658790477
-117.8910673,-6.236679859
-117.9482683,-5.497986278
-118.0054693,-4.442709734
-118.0626702,-3.229141709
-118.1198712,-2.437684301
-118.1770722,-2.332156646
-118.2342731,-1.962809856
-118.2914741,-1.487935411
-118.3486751,-0.802005658
-118.405876,-0.696478003
-118.463077,-1.065824794
-118.520278,-1.910046029
-118.5774789,-2.332156646
-118.6346799,-2.332156646
-118.6918809,-2.64873961
-118.7490818,-2.965322573
-118.8062828,-3.334669363
-118.8634838,-2.965322573
-118.9206848,-2.06833751
-118.9778857,-1.013060966
-119.0350867,-0.37989504
-119.0922877,-0.116075904
-119.1494886,0.464326195
-119.2066896,1.150255949
-119.2638906,1.625130394
-119.3210915,1.414075085
-119.3782925,1.044728294
-119.4354935,0.306034714
-119.4926944,0.094979405
-119.5498954,-0.116075904
-119.6070964,-0.74924183
-119.6642973,-1.751754547
-119.7214983,-2.701503437
-119.7786993,-3.281905536
-119.8359002,-3.704016154
-119.8931012,-4.442709734
-119.9503022,-5.497986278
-120.0075032,-6.394971341
-120.0647041,-6.447735168
-120.1219051,-6.078388378
-120.1791061,-5.603513933
-120.236307,-5.392458624
-120.293508,-5.128639488
-120.350709,-4.601001216
-120.4079099,-3.862307635
-120.4651109,-3.176377882
-120.5223119,-3.123614054
-120.5795128,-3.281905536
-120.6367138,-3.281905536
-120.6939148,-2.912558746
-120.7511157,-2.64873961
-120.8083167,-2.754267264
-120.8655177,-3.334669363
-120.9227186,-3.862307635
-120.9799196,-3.915071462
-121.0371206,-3.809543808
-121.0943216,-4.284418253
-121.1515225,-4.864820352
-121.2087235,-5.023111834
-121.2659245,-4.653765043
-121.3231254,-3.915071462
-121.3803264,-3.123614054
-121.4375274,-2.754267264
-121.4947283,-2.384920474
-121.5519293,-1.593463066
-121.6091303,-0.643714176
-121.6663312,-0.221603558
-121.7235322,-0.221603558
-121.7807332,-0.538186522
-121.8379341,-0.590950349
-121.8951351,-0.37989504
-121.9523361,-0.168839731
-122.009537,-0.538186522
-122.066738,-1.065824794
-122.123939,-1.487935411
-122.18114,-1.751754547
-122.2383409,-2.015573683
-122.2955419,-2.807031091
-122.3527429,-3.915071462
-122.4099438,-4.548237389
-122.4671448,-4.653765043
-122.5243458,-4.442709734
-122.5815467,-4.495473562
-122.6387477,-4.548237389
-122.6959487,-4.442709734
-122.7531496,-3.915071462
-122.8103506,-3.176377882
-122.8675516,-2.64873961
-122.9247525,-2.754267264
-122.9819535,-2.701503437
-123.0391545,-2.332156646
-123.0963555,-2.015573683
-123.1535564,-1.910046029
-123.2107574,-2.384920474
-123.2679584,-3.334669363
-123.3251593,-4.020599117
-123.3823603,-4.284418253
-123.4395613,-4.970348006
-123.4967622,-5.867333069
-123.5539632,-6.60602665
-123.6111642,-6.922609613
-123.6683651,-6.500498995
-123.7255661,-5.814569242
-123.7827671,-5.392458624
-123.839968,-5.181403315
-123.897169,-4.653765043
-123.95437,-3.598488499
-124.0115709,-2.754267264
-124.0687719,-2.226628992
-124.1259729,-2.121101338
-124.1831739,-1.857282202
-124.2403748,-1.224116275
-124.2975758,-0.432658867
-124.3547768,-0.116075904
-124.4119777,-0.274367386
-124.4691787,-0.590950349
-124.5263797,-0.802005658
-124.5835806,-1.118588621
-124.6407816,-1.69899072
-124.6979826,-2.754267264
-124.7551835,-3.704016154
-124.8123845,-4.231654426
-124.8695855,-4.284418253
-124.9267864,-4.442709734
-124.9839874,-4.759292698
-125.0411884,-5.181403315
-125.0983893,-5.023111834
-125.1555903,-4.442709734
-125.2127913,-3.704016154
-125.2699923,-3.440197018
-125.3271932,-3.334669363
-125.3843942,-2.859794918
-125.4415952,-2.173865165
-125.4987961,-1.593463066
-125.5559971,-1.593463066
-125.6131981,-2.279392819
-125.670399,-3.0180864
-125.7276,-3.440197018
-125.784801,-3.809543808
-125.8420019,-4.442709734
-125.8992029,-5.392458624
-125.9564039,-6.078388378
-126.0136048,-6.131152205
-126.0708058,-5.814569242
-126.1280068,-5.445222451
-126.1852077,-5.28693097
-126.2424087,-5.181403315
-126.2996097,-4.442709734
-126.3568107,-3.440197018
-126.4140116,-2.701503437
-126.4712126,-2.173865165
-126.5284136,-2.015573683
-126.5856145,-1.540699238
-126.6428155,-1.065824794
-126.7000165,-0.590950349
-126.7572174,-0.590950349
-126.8144184,-0.802005658
-126.8716194,-0.907533312
-126.9288203,-0.590950349
-126.9860213,-0.538186522
-127.0432223,-0.854769485
-127.1004232,-1.487935411
-127.1576242,-2.06833751
-127.2148252,-2.332156646
-127.2720261,-2.384920474
-127.3292271,-2.807031091
-127.3864281,-3.492960845
-127.4436291,-3.756779981
-127.50083,-3.38743319
-127.558031,-2.595975782
-127.615232,-1.751754547
-127.6724329,-1.593463066
-127.7296339,-1.224116275
-127.7868349,-0.74924183
-127.8440358,0.147743232
-127.9012368,0.306034714
-127.9584378,-0.116075904
-128.0156387,-1.013060966
-128.0728397,-1.69899072
-128.1300407,-2.121101338
-128.1872416,-2.701503437
-128.2444426,-3.651252326
-128.3016436,-4.601001216
-128.3588445,-5.392458624
-128.4160455,-5.550750106
-128.4732465,-5.497986278
-128.5304475,-5.550750106
-128.5876484,-5.972860723
-128.6448494,-5.920096896
-128.7020504,-5.234167142
-128.7592513,-4.548237389
-128.8164523,-4.178890598
-128.8736533,-4.126126771
-128.9308542,-3.915071462
-128.9880552,-3.704016154
-129.0452562,-3.281905536
-129.1024571,-3.281905536
-129.1596581,-3.756779981
-129.2168591,-4.231654426
-129.27406,-4.495473562
-129.331261,-4.389945907
-129.388462,-4.284418253
-129.445663,-4.601001216
-129.5028639,-5.128639488
-129.5600649,-5.181403315
-129.6172659,-4.917584179
-129.6744668,-4.759292698
-129.7316678,-4.864820352
-129.7888688,-5.023111834
-129.8460697,-4.759292698
-129.9032707,-3.96783529
-129.9604717,-2.859794918
-130.0176726,-2.121101338
-130.0748736,-1.751754547
-130.1320746,-0.907533312
-130.1892755,-0.063312077
-130.2464765,0.780909158
-130.3036775,0.833672986
-130.3608784,0.56985385
-130.4180794,-0.063312077
-130.4752804,-0.221603558
-130.5324814,-0.274367386
-130.5896823,-0.802005658
-130.6468833,-1.487935411
-130.7040843,-2.226628992
-130.7612852,-2.384920474
-130.8184862,-2.279392819
-130.8756872,-1.910046029
-130.9328881,-2.121101338
-130.9900891,-2.384920474
-131.0472901,-2.226628992
-131.104491,-1.857282202
-131.161692,-1.540699238
-131.218893,-1.646226893
-131.2760939,-1.804518374
-131.3332949,-1.751754547
-131.3904959,-1.487935411
-131.4476968,-1.013060966
-131.5048978,-1.171352448
-131.5620988,-1.540699238
-131.6192998,-1.962809856
-131.6765007,-2.015573683
-131.7337017,-2.279392819
-131.7909027,-2.754267264
-131.8481036,-3.756779981
-131.9053046,-4.759292698
-131.9625056,-5.128639488
-132.0197065,-5.28693097
-132.0769075,-5.497986278
-132.1341085,-6.131152205
-132.1913094,-6.394971341
-132.2485104,-6.236679859
-132.3057114,-5.65627776
-132.3629123,-4.917584179
-132.4201133,-4.70652887
-132.4773143,-4.284418253
-132.5345152,-3.704016154
-132.5917162,-2.701503437
-132.6489172,-2.06833751
-132.7061182,-1.910046029
-132.7633191,-2.279392819
-132.8205201,-2.595975782
-132.8777211,-2.595975782
-132.934922,-2.64873961
-132.992123,-3.176377882
-133.049324,-4.020599117
-133.1065249,-4.548237389
-133.1637259,-4.653765043
-133.2209269,-4.33718208
-133.2781278,-4.284418253
-133.3353288,-4.389945907
-133.3925298,-4.442709734
-133.4497307,-4.020599117
-133.5069317,-3.334669363
-133.5641327,-2.859794918
-133.6213336,-2.912558746
-133.6785346,-2.754267264
-133.7357356,-2.384920474
-133.7929366,-1.593463066
-133.8501375,-1.118588621
-133.9073385,-1.224116275
-133.9645395,-1.382407757
-134.0217404,-1.382407757
-134.0789414,-1.32964393
-134.1361424,-1.751754547
-134.1933433,-2.64873961
-134.2505443,-3.862307635
-134.3077453,-4.70652887
-134.3649462,-5.075875661
-134.4221472,-5.392458624
-134.4793482,-5.550750106
-134.5365491,-5.814569242
-134.5937501,-5.550750106
-134.6509511,-4.864820352
-134.708152,-3.915071462
-134.765353,-3.070850227
-134.822554,-2.912558746
-134.879755,-2.490448128
-134.9369559,-1.857282202
-134.9941569,-1.171352448
-135.0513579,-0.907533312
-135.1085588,-1.32964393
-135.1657598,-1.857282202
-135.2229608,-2.121101338
-135.2801617,-2.279392819
-135.3373627,-2.595975782
-135.3945637,-3.334669363
-135.4517646,-4.126126771
-135.5089656,-4.495473562
-135.5661666,-4.389945907
-135.6233675,-4.284418253
-135.6805685,-4.231654426
-135.7377695,-4.548237389
-135.7949705,-4.178890598
-135.8521714,-3.651252326
-135.9093724,-2.965322573
-135.9665734,-2.595975782
-136.0237743,-2.332156646
-136.0809753,-2.121101338
-136.1381763,-1.171352448
-136.1953772,-0.37989504
-136.2525782,0.200507059
-136.3097792,0.306034714
-136.3669801,0.411562368
-136.4241811,0.464326195
-136.4813821,0.411562368
-136.538583,-0.01054825
-136.595784,-1.171352448
-136.652985,-2.384920474
-136.7101859,-3.176377882
-136.7673869,-3.651252326
-136.8245879,-4.33718208
-136.8817889,-5.181403315
-136.9389898,-6.078388378
-136.9961908,-6.289443686
-137.0533918,-6.02562455
-137.1105927,-5.603513933
-137.1677937,-5.497986278
-137.2249947,-5.392458624
-137.2821956,-4.759292698
-137.3393966,-3.862307635
-137.3965976,-2.912558746
-137.4537985,-2.701503437
-137.5109995,-2.543211955
-137.5682005,-2.490448128
-137.6254014,-2.173865165
-137.6826024,-2.06833751
-137.7398034,-2.595975782
-137.7970043,-3.38743319
-137.8542053,-4.126126771
-137.9114063,-4.389945907
-137.9686073,-4.389945907
-138.0258082,-4.33718208
-138.0830092,-4.548237389
-138.1402102,-4.70652887
-138.1974111,-4.178890598
-138.2546121,-3.38743319
-138.3118131,-2.490448128
-138.369014,-2.226628992
-138.426215,-1.857282202
-138.483416,-1.224116275
-138.5406169,-0.432658867
-138.5978179,0.094979405
-138.6550189,0.306034714
-138.7122198,0.147743232
-138.7694208,0.147743232
-138.8266218,0.306034714
-138.8838227,0.094979405
-138.9410237,-0.643714176
-138.9982247,-1.804518374
-139.0554257,-2.754267264
-139.1126266,-3.440197018
-139.1698276,-4.020599117
-139.2270286,-4.70652887
-139.2842295,-5.28693097
-139.3414305,-5.550750106
-139.3986315,-5.28693097
-139.4558324,-4.601001216
-139.5130334,-4.126126771
-139.5702344,-4.020599117
-139.6274353,-3.862307635
-139.6846363,-3.281905536
-139.7418373,-2.543211955
-139.7990382,-2.06833751
-139.8562392,-2.06833751
-139.9134402,-2.226628992
-139.9706411,-2.279392819
-140.0278421,-2.226628992
-140.0850431,-2.490448128
-140.1422441,-3.229141709
-140.199445,-4.020599117
-140.256646,-4.601001216
-140.313847,-4.864820352
-140.3710479,-4.917584179
-140.4282489,-5.28693097
-140.4854499,-5.761805414
-140.5426508,-5.867333069
-140.5998518,-5.65627776
-140.6570528,-5.28693097
